generation	eq_score	techniques	status	description
9318	5.450	the_feel_felt_found+ownership_language	discard	tone_change
9319	5.350	the_feel_felt_found+ownership_language	discard	temp_0.85
9320	4.825	the_feel_felt_found+ownership_language	discard	tone_change
9321	5.550	the_feel_felt_found+ownership_language	discard	temp_0.70
9322	5.138	the_feel_felt_found+ownership_language	discard	temp_0.70
9323	5.212	the_feel_felt_found+ownership_language	discard	tone_change
9324	5.425	the_feel_felt_found+ownership_language	discard	crossover
9325	5.237	ownership_language+concrete_next_steps	discard	swap_the_feel_felt_found_for_concrete_next_steps
9326	4.900	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
9327	5.037	the_feel_felt_found+ownership_language	discard	crossover
9328	5.138	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
9329	5.550	the_feel_felt_found+ownership_language	discard	tone_change
9330	5.038	the_feel_felt_found+ownership_language+mirroring	discard	add_mirroring
9331	4.800	the_feel_felt_found+ownership_language	discard	temp_0.70
9332	5.013	the_feel_felt_found+ownership_language	discard	temp_0.65
9333	5.550	the_feel_felt_found+ownership_language	discard	crossover
9334	5.450	the_feel_felt_found+ownership_language	discard	tone_change
9335	5.200	the_feel_felt_found+ownership_language	discard	tone_change
9336	5.138	the_feel_felt_found+ownership_language	discard	tone_change
9337	5.112	the_feel_felt_found+ownership_language	discard	tone_change
9338	5.013	the_feel_felt_found+ownership_language	discard	crossover
9339	5.550	ownership_language+genuine_admission	discard	swap_the_feel_felt_found_for_genuine_admission
9340	5.013	the_feel_felt_found+ownership_language	discard	tone_change
9341	5.550	the_feel_felt_found+ownership_language	discard	tone_change
9342	5.425	the_feel_felt_found+ownership_language	discard	temp_0.65
9343	5.237	the_feel_felt_found+ownership_language+never_say_calm_down	discard	add_never_say_calm_down
9344	5.550	ownership_language+strategic_agreement	discard	swap_the_feel_felt_found_for_strategic_agreement
9345	5.113	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
9346	5.237	ownership_language+proactive_extras	discard	swap_the_feel_felt_found_for_proactive_extras
9347	5.450	the_feel_felt_found+ownership_language+never_say_calm_down	discard	add_never_say_calm_down
9348	5.350	the_feel_felt_found+ownership_language+mirroring	discard	add_mirroring
9349	4.800	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
9350	5.550	ownership_language	discard	remove_the_feel_felt_found
9351	4.700	the_feel_felt_found+ownership_language	discard	crossover
9352	4.825	the_feel_felt_found+personal_touch	discard	swap_ownership_language_for_personal_touch
9353	5.237	ownership_language+never_say_calm_down	discard	swap_the_feel_felt_found_for_never_say_calm_down
9354	5.137	the_feel_felt_found+ownership_language	discard	tone_change
9355	5.337	the_feel_felt_found+ownership_language	discard	temp_0.95
9356	5.550	ownership_language+proactive_extras	discard	swap_the_feel_felt_found_for_proactive_extras
9357	5.237	ownership_language+warmth_injection	discard	swap_the_feel_felt_found_for_warmth_injection
9358	5.113	the_feel_felt_found	discard	remove_ownership_language
9359	5.200	the_feel_felt_found+ownership_language	discard	crossover
9360	5.138	ownership_language+never_say_calm_down	discard	swap_the_feel_felt_found_for_never_say_calm_down
9361	5.013	ownership_language	discard	crossover
9362	5.550	the_feel_felt_found	discard	remove_ownership_language
9363	5.338	the_feel_felt_found+ownership_language	discard	crossover
9364	5.238	ownership_language+validation_before_solution	discard	swap_the_feel_felt_found_for_validation_before_solution
9365	5.325	the_feel_felt_found+ownership_language	discard	temp_0.75
9366	5.338	the_feel_felt_found+ownership_language+strategic_agreement	discard	add_strategic_agreement
9367	5.425	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
9368	5.325	the_feel_felt_found+ownership_language	discard	temp_0.70
9369	5.237	the_feel_felt_found+mirroring	discard	swap_ownership_language_for_mirroring
9370	5.325	the_feel_felt_found+concrete_next_steps	discard	swap_ownership_language_for_concrete_next_steps
9371	5.550	the_feel_felt_found+ownership_language	discard	crossover
9372	5.338	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
9373	4.925	the_feel_felt_found+ownership_language	discard	crossover
9374	5.325	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
9375	5.013	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
9376	5.325	the_feel_felt_found+ownership_language	discard	temp_0.75
9377	5.325	ownership_language	discard	remove_the_feel_felt_found
9378	5.338	the_feel_felt_found+concrete_next_steps	discard	swap_ownership_language_for_concrete_next_steps
9379	5.325	the_feel_felt_found	discard	remove_ownership_language
9380	5.013	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
9381	4.925	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
9382	5.550	ownership_language	discard	remove_the_feel_felt_found
9383	5.138	the_feel_felt_found+ownership_language	discard	tone_change
9384	5.650	the_feel_felt_found+ownership_language	discard	tone_change
9385	5.112	the_feel_felt_found+ownership_language	discard	tone_change
9386	5.425	the_feel_felt_found+ownership_language	discard	tone_change
9387	4.912	the_feel_felt_found+ownership_language	discard	temp_0.85
9388	5.225	ownership_language	discard	crossover
9389	5.338	the_feel_felt_found+ownership_language	discard	temp_0.75
9390	5.113	the_feel_felt_found	discard	remove_ownership_language
9391	5.013	the_feel_felt_found+ownership_language	discard	tone_change
9392	5.225	the_feel_felt_found+ownership_language	discard	temp_0.65
9393	5.225	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
9394	4.700	the_feel_felt_found+ownership_language	discard	crossover
9395	5.438	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
9396	5.550	the_feel_felt_found+ownership_language	discard	temp_0.75
9397	5.138	the_feel_felt_found	discard	remove_ownership_language
9398	5.138	the_feel_felt_found+ownership_language	discard	tone_change
9399	5.237	the_feel_felt_found+ownership_language	discard	tone_change
9400	5.138	the_feel_felt_found+ownership_language	discard	tone_change
9401	5.325	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
9402	4.763	the_feel_felt_found+concrete_next_steps	discard	swap_ownership_language_for_concrete_next_steps
9403	5.550	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
9404	4.787	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
9405	5.237	the_feel_felt_found+validation_before_solution	discard	swap_ownership_language_for_validation_before_solution
9406	4.925	ownership_language	discard	crossover
9407	4.700	the_feel_felt_found+ownership_language	discard	temp_0.75
9408	5.450	the_feel_felt_found	discard	crossover
9409	5.237	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
9410	5.138	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
9411	5.013	ownership_language	discard	crossover
9412	5.138	the_feel_felt_found+ownership_language	discard	crossover
9413	4.825	the_feel_felt_found+ownership_language	discard	tone_change
9414	5.450	the_feel_felt_found+ownership_language	discard	temp_0.90
9415	5.237	the_feel_felt_found+ownership_language	discard	temp_0.70
9416	5.013	the_feel_felt_found+ownership_language	discard	crossover
9417	5.300	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
9418	5.550	the_feel_felt_found+ownership_language	discard	tone_change
9419	5.325	the_feel_felt_found+ownership_language	discard	tone_change
9420	5.550	the_feel_felt_found+ownership_language	discard	crossover
9421	5.112	the_feel_felt_found+ownership_language	discard	temp_0.90
9422	4.825	the_feel_felt_found+ownership_language	discard	temp_0.75
9423	5.425	the_feel_felt_found+ownership_language	discard	crossover
9424	5.138	the_feel_felt_found+ownership_language	discard	temp_0.90
9425	5.450	the_feel_felt_found+ownership_language	discard	tone_change
9426	5.450	the_feel_felt_found+ownership_language	discard	temp_0.95
9427	5.425	the_feel_felt_found+strategic_agreement	discard	swap_ownership_language_for_strategic_agreement
9428	5.450	the_feel_felt_found+ownership_language	discard	crossover
9429	4.612	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
9430	5.450	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
9431	5.550	ownership_language+emotional_labeling	discard	swap_the_feel_felt_found_for_emotional_labeling
9432	5.237	ownership_language+genuine_admission	discard	swap_the_feel_felt_found_for_genuine_admission
9433	4.713	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
9434	5.138	the_feel_felt_found+emotional_labeling	discard	swap_ownership_language_for_emotional_labeling
9435	5.025	ownership_language+proactive_extras	discard	swap_the_feel_felt_found_for_proactive_extras
9436	5.325	the_feel_felt_found	discard	crossover
9437	4.888	ownership_language	discard	remove_the_feel_felt_found
9438	5.013	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
9439	5.550	the_feel_felt_found+emotional_labeling	discard	swap_ownership_language_for_emotional_labeling
9440	5.112	ownership_language	discard	remove_the_feel_felt_found
9441	5.013	the_feel_felt_found+ownership_language	discard	tone_change
9442	5.325	ownership_language+strategic_agreement	discard	swap_the_feel_felt_found_for_strategic_agreement
9443	5.750	ownership_language+proactive_extras	discard	swap_the_feel_felt_found_for_proactive_extras
9444	5.312	the_feel_felt_found+ownership_language	discard	crossover
9445	5.137	ownership_language	discard	remove_the_feel_felt_found
9446	5.400	ownership_language	discard	remove_the_feel_felt_found
9447	5.350	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
9448	5.450	ownership_language	discard	crossover
9449	5.550	the_feel_felt_found+ownership_language	discard	temp_0.75
9450	5.350	the_feel_felt_found+ownership_language	discard	tone_change
9451	5.550	ownership_language+mirroring	discard	swap_the_feel_felt_found_for_mirroring
9452	4.700	the_feel_felt_found+emotional_labeling	discard	swap_ownership_language_for_emotional_labeling
9453	5.325	the_feel_felt_found+ownership_language	discard	temp_0.75
9454	5.037	the_feel_felt_found+ownership_language	discard	crossover
9455	5.338	the_feel_felt_found+ownership_language	discard	tone_change
9456	5.237	the_feel_felt_found+ownership_language	discard	temp_0.90
9457	4.800	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
9458	5.300	the_feel_felt_found+ownership_language	discard	temp_0.65
9459	4.825	ownership_language	discard	remove_the_feel_felt_found
9460	5.650	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
9461	5.750	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
9462	5.025	the_feel_felt_found+ownership_language	discard	crossover
9463	4.800	the_feel_felt_found+emotional_labeling	discard	swap_ownership_language_for_emotional_labeling
9464	5.013	the_feel_felt_found+ownership_language	discard	crossover
9465	5.013	the_feel_felt_found+ownership_language	discard	temp_0.90
9466	5.300	ownership_language+strategic_agreement	discard	swap_the_feel_felt_found_for_strategic_agreement
9467	5.450	the_feel_felt_found+ownership_language	discard	tone_change
9468	5.237	the_feel_felt_found+ownership_language	discard	temp_0.65
9469	5.525	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
9470	5.012	the_feel_felt_found+ownership_language	discard	crossover
9471	5.450	ownership_language+personal_touch	discard	swap_the_feel_felt_found_for_personal_touch
9472	5.100	the_feel_felt_found+ownership_language	discard	temp_0.85
9473	5.450	the_feel_felt_found+ownership_language	discard	tone_change
9474	5.450	the_feel_felt_found+ownership_language	discard	tone_change
9475	5.325	the_feel_felt_found+ownership_language	discard	crossover
9476	5.038	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
9477	5.112	the_feel_felt_found+ownership_language	discard	tone_change
9478	5.425	the_feel_felt_found+ownership_language	discard	tone_change
9479	5.237	the_feel_felt_found	discard	remove_ownership_language
9480	5.113	the_feel_felt_found+ownership_language+mirroring	discard	add_mirroring
9481	5.138	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
9482	5.550	the_feel_felt_found	discard	remove_ownership_language
9483	5.425	the_feel_felt_found+ownership_language	discard	crossover
9484	5.338	ownership_language+emotional_labeling	discard	swap_the_feel_felt_found_for_emotional_labeling
9485	4.825	the_feel_felt_found+ownership_language	discard	temp_0.90
9486	5.112	ownership_language	discard	crossover
9487	4.912	the_feel_felt_found+ownership_language	discard	tone_change
9488	5.237	the_feel_felt_found+ownership_language	discard	crossover
